"Pair","Param1","Param2","Param1Value","Param2Value","TrueMu"
"E_star_vs_b","E_star","b",357.142857142857,4,0.245565412716511
"E_star_vs_b","E_star","b",421.428571428571,0.5,1.01525921861718
"E_star_vs_b","E_star","b",421.428571428571,0.75,0.840102819459295
"E_star_vs_b","E_star","b",421.428571428571,1,0.709894494977093
"E_star_vs_b","E_star","b",421.428571428571,1.25,0.609650272986805
"E_star_vs_b","E_star","b",421.428571428571,1.5,0.530564726921952
"E_star_vs_b","E_star","b",421.428571428571,1.75,0.467041809298926
"E_star_vs_b","E_star","b",421.428571428571,2,0.415308758328875
"E_star_vs_b","E_star","b",421.428571428571,2.25,0.372706085931824
"E_star_vs_b","E_star","b",421.428571428571,2.5,0.337292668853481
"E_star_vs_b","E_star","b",421.428571428571,2.75,0.307613192944998
"E_star_vs_b","E_star","b",421.428571428571,3,0.28255419786879
"E_star_vs_b","E_star","b",421.428571428571,3.25,0.261250622790717
"E_star_vs_b","E_star","b",421.428571428571,3.5,0.243022427928613
"E_star_vs_b","E_star","b",421.428571428571,3.75,0.227329979398737
"E_star_vs_b","E_star","b",421.428571428571,4,0.213741692432587
"E_star_vs_b","E_star","b",485.714285714286,0.5,0.999790761400614
"E_star_vs_b","E_star","b",485.714285714286,0.75,0.82027888139057
"E_star_vs_b","E_star","b",485.714285714286,1,0.687115162998009
"E_star_vs_b","E_star","b",485.714285714286,1.25,0.584834792429599
"E_star_vs_b","E_star","b",485.714285714286,1.5,0.504368166183176
"E_star_vs_b","E_star","b",485.714285714286,1.75,0.439952571080983
"E_star_vs_b","E_star","b",485.714285714286,2,0.387697128530747
"E_star_vs_b","E_star","b",485.714285714286,2.25,0.344852573601367
"E_star_vs_b","E_star","b",485.714285714286,2.5,0.309407242035933
"E_star_vs_b","E_star","b",485.714285714286,2.75,0.279849938510879
"E_star_vs_b","E_star","b",485.714285714286,3,0.255023198423357
"E_star_vs_b","E_star","b",485.714285714286,3.25,0.234027741672489
"E_star_vs_b","E_star","b",485.714285714286,3.5,0.216157315694334
"E_star_vs_b","E_star","b",485.714285714286,3.75,0.200852522302823
"E_star_vs_b","E_star","b",485.714285714286,4,0.187667115983892
"E_star_vs_b","E_star","b",550,0.5,0.986082317002989
"E_star_vs_b","E_star","b",550,0.75,0.802778630389406
"E_star_vs_b","E_star","b",550,1,0.667101386484748
"E_star_vs_b","E_star","b",550,1.25,0.563144498075704
"E_star_vs_b","E_star","b",550,1.5,0.481595881592243
"E_star_vs_b","E_star","b",550,1.75,0.416538992116277
"E_star_vs_b","E_star","b",550,2,0.36397287668958
"E_star_vs_b","E_star","b",550,2.25,0.321063992998735
"E_star_vs_b","E_star","b",550,2.5,0.285734370929878
"E_star_vs_b","E_star","b",550,2.75,0.256420564918573
"E_star_vs_b","E_star","b",550,3,0.231924417827267
"E_star_vs_b","E_star","b",550,3.25,0.21131550911657
"E_star_vs_b","E_star","b",550,3.5,0.193864219936546
"E_star_vs_b","E_star","b",550,3.75,0.178993978819031
"E_star_vs_b","E_star","b",550,4,0.166246196327029
"E_star_vs_b","E_star","b",614.285714285714,0.5,0.973909136926968
"E_star_vs_b","E_star","b",614.285714285714,0.75,0.787293355027063
"E_star_vs_b","E_star","b",614.285714285714,1,0.649470379720216
"E_star_vs_b","E_star","b",614.285714285714,1.25,0.544129615238795
"E_star_vs_b","E_star","b",614.285714285714,1.5,0.461736446037286
"E_star_vs_b","E_star","b",614.285714285714,1.75,0.396232299056313
"E_star_vs_b","E_star","b",614.285714285714,2,0.343513683831288
"E_star_vs_b","E_star","b",614.285714285714,2.25,0.300668105914904
"E_star_vs_b","E_star","b",614.285714285714,2.5,0.265555515258435
"E_star_vs_b","E_star","b",614.285714285714,2.75,0.236563881843066
"E_star_vs_b","E_star","b",614.285714285714,3,0.212457674279122
"E_star_vs_b","E_star","b",614.285714285714,3.25,0.192278356348095
"E_star_vs_b","E_star","b",614.285714285714,3.5,0.175275669413031
"E_star_vs_b","E_star","b",614.285714285714,3.75,0.160858283406236
"E_star_vs_b","E_star","b",614.285714285714,4,0.148557364752679
"E_star_vs_b","E_star","b",678.571428571429,0.5,0.963064752249301
"E_star_vs_b","E_star","b",678.571428571429,0.75,0.773543152387749
"E_star_vs_b","E_star","b",678.571428571429,1,0.633879414509693
"E_star_vs_b","E_star","b",678.571428571429,1.25,0.527391970416945
"E_star_vs_b","E_star","b",678.571428571429,1.5,0.444341737625011
"E_star_vs_b","E_star","b",678.571428571429,1.75,0.378538841234592
"E_star_vs_b","E_star","b",678.571428571429,2,0.325784240287892
"E_star_vs_b","E_star","b",678.571428571429,2.25,0.283091570035807
"E_star_vs_b","E_star","b",678.571428571429,2.5,0.248262822211438
"E_star_vs_b","E_star","b",678.571428571429,2.75,0.219640973924715
"E_star_vs_b","E_star","b",678.571428571429,3,0.195956335781394
"E_star_vs_b","E_star","b",678.571428571429,3.25,0.176225130241504
"E_star_vs_b","E_star","b",678.571428571429,3.5,0.159678988381474
"E_star_vs_b","E_star","b",678.571428571429,3.75,0.145714004854984
"E_star_vs_b","E_star","b",678.571428571429,4,0.133852951063786
"E_star_vs_b","E_star","b",742.857142857143,0.5,0.953367348737296
"E_star_vs_b","E_star","b",742.857142857143,0.75,0.761283833566919
"E_star_vs_b","E_star","b",742.857142857143,1,0.62003226421796
"E_star_vs_b","E_star","b",742.857142857143,1.25,0.512590386597864
"E_star_vs_b","E_star","b",742.857142857143,1.5,0.42903089057349
"E_star_vs_b","E_star","b",742.857142857143,1.75,0.363042296383381
"E_star_vs_b","E_star","b",742.857142857143,2,0.310336455958952
"E_star_vs_b","E_star","b",742.857142857143,2.25,0.267857937113548
"E_star_vs_b","E_star","b",742.857142857143,2.5,0.233354727221164
"E_star_vs_b","E_star","b",742.857142857143,2.75,0.20512825354074
"E_star_vs_b","E_star","b",742.857142857143,3,0.181877712675539
"E_star_vs_b","E_star","b",742.857142857143,3.25,0.162596753285663
"E_star_vs_b","E_star","b",742.857142857143,3.5,0.146501190386041
"E_star_vs_b","E_star","b",742.857142857143,3.75,0.132976475609265
"E_star_vs_b","E_star","b",742.857142857143,4,0.121538580646925
"E_star_vs_b","E_star","b",807.142857142857,0.5,0.944660362685288
"E_star_vs_b","E_star","b",807.142857142857,0.75,0.750306648175765
"E_star_vs_b","E_star","b",807.142857142857,1,0.607677590097189
"E_star_vs_b","E_star","b",807.142857142857,1.25,0.499437464420342
"E_star_vs_b","E_star","b",807.142857142857,1.5,0.415485288807778
"E_star_vs_b","E_star","b",807.142857142857,1.75,0.349396732227423
"E_star_vs_b","E_star","b",807.142857142857,2,0.296800467151562
"E_star_vs_b","E_star","b",807.142857142857,2.25,0.254576502041095
"E_star_vs_b","E_star","b",807.142857142857,2.5,0.220422565897533
"E_star_vs_b","E_star","b",807.142857142857,2.75,0.19260178429994
"E_star_vs_b","E_star","b",807.142857142857,3,0.169785071792045
"E_star_vs_b","E_star","b",807.142857142857,3.25,0.150945937428596
"E_star_vs_b","E_star","b",807.142857142857,3.5,0.135286428000641
"E_star_vs_b","E_star","b",807.142857142857,3.75,0.122183036528818
"E_star_vs_b","E_star","b",807.142857142857,4,0.111146291415814
"E_star_vs_b","E_star","b",871.428571428572,0.5,0.93681048549814
"E_star_vs_b","E_star","b",871.428571428572,0.75,0.740434919427967
"E_star_vs_b","E_star","b",871.428571428572,1,0.596604030137994
"E_star_vs_b","E_star","b",871.428571428572,1.25,0.487693032720077
"E_star_vs_b","E_star","b",871.428571428572,1.5,0.403440314342667
"E_star_vs_b","E_star","b",871.428571428572,1.75,0.337316598729537
"E_star_vs_b","E_star","b",871.428571428572,2,0.284872826703353
"E_star_vs_b","E_star","b",871.428571428572,2.25,0.242928657258597
"E_star_vs_b","E_star","b",871.428571428572,2.5,0.209135076947989
"E_star_vs_b","E_star","b",871.428571428572,2.75,0.181719938126572
"E_star_vs_b","E_star","b",871.428571428572,3,0.15932847557819
"E_star_vs_b","E_star","b",871.428571428572,3.25,0.140916253682124
"E_star_vs_b","E_star","b",871.428571428572,3.5,0.125673358572106
"E_star_vs_b","E_star","b",871.428571428572,3.75,0.112968777571883
"E_star_vs_b","E_star","b",871.428571428572,4,0.102308737211687
"E_star_vs_b","E_star","b",935.714285714286,0.5,0.929704763530716
"E_star_vs_b","E_star","b",935.714285714286,0.75,0.73151971955675
"E_star_vs_b","E_star","b",935.714285714286,1,0.586634423992735
"E_star_vs_b","E_star","b",935.714285714286,1.25,0.477156920494042
"E_star_vs_b","E_star","b",935.714285714286,1.5,0.392676664430946
"E_star_vs_b","E_star","b",935.714285714286,1.75,0.326566585765393
"E_star_vs_b","E_star","b",935.714285714286,2,0.274304899335196
"E_star_vs_b","E_star","b",935.714285714286,2.25,0.232654831096377
"E_star_vs_b","E_star","b",935.714285714286,2.5,0.199223901985662
"E_star_vs_b","E_star","b",935.714285714286,2.75,0.172207490519245
"E_star_vs_b","E_star","b",935.714285714286,3,0.150227522016871
"E_star_vs_b","E_star","b",935.714285714286,3.25,0.132223578939716
"E_star_vs_b","E_star","b",935.714285714286,3.5,0.117375370002258
"E_star_vs_b","E_star","b",935.714285714286,3.75,0.105045620970545
"E_star_vs_b","E_star","b",935.714285714286,4,0.0947372099453469
"E_star_vs_b","E_star","b",1000,0.5,0.923247597168913
"E_star_vs_b","E_star","b",1000,0.75,0.72343557457053
"E_star_vs_b","E_star","b",1000,1,0.577620270523018
"E_star_vs_b","E_star","b",1000,1.25,0.467662207398002
"E_star_vs_b","E_star","b",1000,1.5,0.383012423442418
"E_star_vs_b","E_star","b",1000,1.75,0.316952536966227
"E_star_vs_b","E_star","b",1000,2,0.264892637160219
"E_star_vs_b","E_star","b",1000,2.25,0.223543150073153
"E_star_vs_b","E_star","b",1000,2.5,0.190471169124809
"E_star_vs_b","E_star","b",1000,2.75,0.163842170613244
"E_star_vs_b","E_star","b",1000,3,0.142256916084075
"E_star_vs_b","E_star","b",1000,3.25,0.124640751284032
"E_star_vs_b","E_star","b",1000,3.5,0.110164387129585
"E_star_vs_b","E_star","b",1000,3.75,0.0981853479745778
"E_star_vs_b","E_star","b",1000,4,0.0882039557329867
"E_star_vs_p","E_star","p",100,0.1,0.815635378794164
"E_star_vs_p","E_star","p",100,0.15,0.785747875433785
"E_star_vs_p","E_star","p",100,0.2,0.752190677044328
"E_star_vs_p","E_star","p",100,0.25,0.719820304191362
"E_star_vs_p","E_star","p",100,0.3,0.69032366690725
"E_star_vs_p","E_star","p",100,0.35,0.664162881462713
"E_star_vs_p","E_star","p",100,0.4,0.641406155371725
"E_star_vs_p","E_star","p",100,0.45,0.621886557082757
"E_star_vs_p","E_star","p",100,0.5,0.605284241274717
"E_star_vs_p","E_star","p",100,0.55,0.59121252269869
"E_star_vs_p","E_star","p",100,0.6,0.579282182579279
"E_star_vs_p","E_star","p",100,0.65,0.569136988253462
"E_star_vs_p","E_star","p",100,0.7,0.560467706294033
"E_star_vs_p","E_star","p",100,0.75,0.553013679180861
"E_star_vs_p","E_star","p",100,0.8,0.546558525229981
"E_star_vs_p","E_star","p",164.285714285714,0.1,0.712742501832877
"E_star_vs_p","E_star","p",164.285714285714,0.15,0.688018793698623
"E_star_vs_p","E_star","p",164.285714285714,0.2,0.661495776853429
"E_star_vs_p","E_star","p",164.285714285714,0.25,0.636731046503181
"E_star_vs_p","E_star","p",164.285714285714,0.3,0.614696423913316
"E_star_vs_p","E_star","p",164.285714285714,0.35,0.59550718868473
"E_star_vs_p","E_star","p",164.285714285714,0.4,0.579053242444444
"E_star_vs_p","E_star","p",164.285714285714,0.45,0.565110133727412
"E_star_vs_p","E_star","p",164.285714285714,0.5,0.553383548038811
"E_star_vs_p","E_star","p",164.285714285714,0.55,0.543555740599014
"E_star_vs_p","E_star","p",164.285714285714,0.6,0.535321388793875
"E_star_vs_p","E_star","p",164.285714285714,0.65,0.528407445644614
"E_star_vs_p","E_star","p",164.285714285714,0.7,0.522580280091147
"E_star_vs_p","E_star","p",164.285714285714,0.75,0.517645197550739
"E_star_vs_p","E_star","p",164.285714285714,0.8,0.513442321141645
"E_star_vs_p","E_star","p",228.571428571429,0.1,0.618649404397902
"E_star_vs_p","E_star","p",228.571428571429,0.15,0.603007768418865
"E_star_vs_p","E_star","p",228.571428571429,0.2,0.585596259172597
"E_star_vs_p","E_star","p",228.571428571429,0.25,0.568839501867893
"E_star_vs_p","E_star","p",228.571428571429,0.3,0.553588642504305
"E_star_vs_p","E_star","p",228.571428571429,0.35,0.54010527709776
"E_star_vs_p","E_star","p",228.571428571429,0.4,0.528439958733256
"E_star_vs_p","E_star","p",228.571428571429,0.45,0.518511605865865
"E_star_vs_p","E_star","p",228.571428571429,0.5,0.510153850211987
"E_star_vs_p","E_star","p",228.571428571429,0.55,0.503161363591716
"E_star_vs_p","E_star","p",228.571428571429,0.6,0.497324850103325
"E_star_vs_p","E_star","p",228.571428571429,0.65,0.492451266777027
"E_star_vs_p","E_star","p",228.571428571429,0.7,0.488372514626278
"E_star_vs_p","E_star","p",228.571428571429,0.75,0.484947076310567
"E_star_vs_p","E_star","p",228.571428571429,0.8,0.482058079400745
"E_star_vs_p","E_star","p",292.857142857143,0.1,0.541600226653027
"E_star_vs_p","E_star","p",292.857142857143,0.15,0.533185940316986
"E_star_vs_p","E_star","p",292.857142857143,0.2,0.52295199669198
"E_star_vs_p","E_star","p",292.857142857143,0.25,0.512412170423594
"E_star_vs_p","E_star","p",292.857142857143,0.3,0.502333142152956
"E_star_vs_p","E_star","p",292.857142857143,0.35,0.493117624281521
"E_star_vs_p","E_star","p",292.857142857143,0.4,0.484970708014493
"E_star_vs_p","E_star","p",292.857142857143,0.45,0.477944971255814
"E_star_vs_p","E_star","p",292.857142857143,0.5,0.471987008995637
"E_star_vs_p","E_star","p",292.857142857143,0.55,0.466986028018203
"E_star_vs_p","E_star","p",292.857142857143,0.6,0.462810660496779
"E_star_vs_p","E_star","p",292.857142857143,0.65,0.459331166616097
"E_star_vs_p","E_star","p",292.857142857143,0.7,0.456430326305876
"E_star_vs_p","E_star","p",292.857142857143,0.75,0.454007276611984
"E_star_vs_p","E_star","p",292.857142857143,0.8,0.451977577927395
"E_star_vs_p","E_star","p",357.142857142857,0.1,0.480396158284283
"E_star_vs_p","E_star","p",357.142857142857,0.15,0.476937021535772
"E_star_vs_p","E_star","p",357.142857142857,0.2,0.47173174779822
"E_star_vs_p","E_star","p",357.142857142857,0.25,0.46561562456495
"E_star_vs_p","E_star","p",357.142857142857,0.3,0.459249485034523
"E_star_vs_p","E_star","p",357.142857142857,0.35,0.453108836323666
"E_star_vs_p","E_star","p",357.142857142857,0.4,0.447496983487398
"E_star_vs_p","E_star","p",357.142857142857,0.45,0.442558055665419
"E_star_vs_p","E_star","p",357.142857142857,0.5,0.438318941720293
"E_star_vs_p","E_star","p",357.142857142857,0.55,0.434737321829867
"E_star_vs_p","E_star","p",357.142857142857,0.6,0.431738840009081
"E_star_vs_p","E_star","p",357.142857142857,0.65,0.429240318134733
"E_star_vs_p","E_star","p",357.142857142857,0.7,0.427162056645343
"E_star_vs_p","E_star","p",357.142857142857,0.75,0.425433194252146
"E_star_vs_p","E_star","p",357.142857142857,0.8,0.423993209314759
"E_star_vs_p","E_star","p",421.428571428571,0.1,0.431906186299379
"E_star_vs_p","E_star","p",421.428571428571,0.15,0.431686451417345
"E_star_vs_p","E_star","p",421.428571428571,0.2,0.429871197622776
"E_star_vs_p","E_star","p",421.428571428571,0.25,0.426811512148324
"E_star_vs_p","E_star","p",421.428571428571,0.3,0.423056719744233
"E_star_vs_p","E_star","p",421.428571428571,0.35,0.419104085311694
"E_star_vs_p","E_star","p",421.428571428571,0.4,0.415308758328875
"E_star_vs_p","E_star","p",421.428571428571,0.45,0.411870508180134
"E_star_vs_p","E_star","p",421.428571428571,0.5,0.408868826085869
"E_star_vs_p","E_star","p",421.428571428571,0.55,0.406308270214485
"E_star_vs_p","E_star","p",421.428571428571,0.6,0.404154578147183
"E_star_vs_p","E_star","p",421.428571428571,0.65,0.402357874758395
"E_star_vs_p","E_star","p",421.428571428571,0.7,0.400865590037059
"E_star_vs_p","E_star","p",421.428571428571,0.75,0.39962870783187
"E_star_vs_p","E_star","p",421.428571428571,0.8,0.398604198322678
"E_star_vs_p","E_star","p",485.714285714286,0.1,0.39318491824861
"E_star_vs_p","E_star","p",485.714285714286,0.15,0.395041320451848
"E_star_vs_p","E_star","p",485.714285714286,0.2,0.395479222002158
"E_star_vs_p","E_star","p",485.714285714286,0.25,0.394511754937482
"E_star_vs_p","E_star","p",485.714285714286,0.3,0.392584705452655
"E_star_vs_p","E_star","p",485.714285714286,0.35,0.390187620068997
"E_star_vs_p","E_star","p",485.714285714286,0.4,0.387697128530747
"E_star_vs_p","E_star","p",485.714285714286,0.45,0.385343729177254
"E_star_vs_p","E_star","p",485.714285714286,0.5,0.383239726279379
"E_star_vs_p","E_star","p",485.714285714286,0.55,0.381420898724874
"E_star_vs_p","E_star","p",485.714285714286,0.6,0.379880729572783
"E_star_vs_p","E_star","p",485.714285714286,0.65,0.378592943715793
"E_star_vs_p","E_star","p",485.714285714286,0.7,0.377524493307309
"E_star_vs_p","E_star","p",485.714285714286,0.75,0.376642242340998
"E_star_vs_p","E_star","p",485.714285714286,0.8,0.375915963614565
"E_star_vs_p","E_star","p",550,0.1,0.361899590569734
"E_star_vs_p","E_star","p",550,0.15,0.36506784919952
"E_star_vs_p","E_star","p",550,0.2,0.366992404789081
"E_star_vs_p","E_star","p",550,0.25,0.367453559681164
"E_star_vs_p","E_star","p",550,0.3,0.366807243661876
"E_star_vs_p","E_star","p",550,0.35,0.365520398641772
"E_star_vs_p","E_star","p",550,0.4,0.36397287668958
"E_star_vs_p","E_star","p",550,0.45,0.362409810713147
"E_star_vs_p","E_star","p",550,0.5,0.360962977274892
"E_star_vs_p","E_star","p",550,0.55,0.359688538399143
"E_star_vs_p","E_star","p",550,0.6,0.358599031660425
"E_star_vs_p","E_star","p",550,0.65,0.357684879127376
"E_star_vs_p","E_star","p",550,0.7,0.356927105797051
"E_star_vs_p","E_star","p",550,0.75,0.356304164705347
"E_star_vs_p","E_star","p",550,0.8,0.355795249805292
"E_star_vs_p","E_star","p",614.285714285714,0.1,0.336297695244843
"E_star_vs_p","E_star","p",614.285714285714,0.15,0.340279023084052
"E_star_vs_p","E_star","p",614.285714285714,0.2,0.343176433263366
"E_star_vs_p","E_star","p",614.285714285714,0.25,0.344611526169149
"E_star_vs_p","E_star","p",614.285714285714,0.3,0.344864995728879
"E_star_vs_p","E_star","p",614.285714285714,0.35,0.344374822984108
"E_star_vs_p","E_star","p",614.285714285714,0.4,0.343513683831288
"E_star_vs_p","E_star","p",614.285714285714,0.45,0.342531297593827
"E_star_vs_p","E_star","p",614.285714285714,0.5,0.341570130767302
"E_star_vs_p","E_star","p",614.285714285714,0.55,0.340699350714052
"E_star_vs_p","E_star","p",614.285714285714,0.6,0.33994450247227
"E_star_vs_p","E_star","p",614.285714285714,0.65,0.339307832139959
"E_star_vs_p","E_star","p",614.285714285714,0.7,0.338780552648674
"E_star_vs_p","E_star","p",614.285714285714,0.75,0.33834962648568
"E_star_vs_p","E_star","p",614.285714285714,0.8,0.338001231172817
"E_star_vs_p","E_star","p",678.571428571429,0.1,0.315081865587028
"E_star_vs_p","E_star","p",678.571428571429,0.15,0.319550043497281
"E_star_vs_p","E_star","p",678.571428571429,0.2,0.323074880711516
"E_star_vs_p","E_star","p",678.571428571429,0.25,0.325171204464483
"E_star_vs_p","E_star","p",678.571428571429,0.3,0.326057891125923
"E_star_vs_p","E_star","p",678.571428571429,0.35,0.326142260550735
"E_star_vs_p","E_star","p",678.571428571429,0.4,0.325784240287892
"E_star_vs_p","E_star","p",678.571428571429,0.45,0.325232017318651
"E_star_vs_p","E_star","p",678.571428571429,0.5,0.32463303321704
"E_star_vs_p","E_star","p",678.571428571429,0.55,0.324064462559248
"E_star_vs_p","E_star","p",678.571428571429,0.6,0.323560654596364
"E_star_vs_p","E_star","p",678.571428571429,0.65,0.323132234237518
"E_star_vs_p","E_star","p",678.571428571429,0.7,0.322777824076296
"E_star_vs_p","E_star","p",678.571428571429,0.75,0.322490676212488
"E_star_vs_p","E_star","p",678.571428571429,0.8,0.322262185011826
"E_star_vs_p","E_star","p",742.857142857143,0.1,0.297291028632095
"E_star_vs_p","E_star","p",742.857142857143,0.15,0.302031710457435
"E_star_vs_p","E_star","p",742.857142857143,0.2,0.305950344940386
"E_star_vs_p","E_star","p",742.857142857143,0.25,0.308491344385353
"E_star_vs_p","E_star","p",742.857142857143,0.3,0.30982326827141
"E_star_vs_p","E_star","p",742.857142857143,0.35,0.310323474594138
"E_star_vs_p","E_star","p",742.857142857143,0.4,0.310336455958952
"E_star_vs_p","E_star","p",742.857142857143,0.45,0.31010524827342
"E_star_vs_p","E_star","p",742.857142857143,0.5,0.309778581460484
"E_star_vs_p","E_star","p",742.857142857143,0.55,0.309438252772017
"E_star_vs_p","E_star","p",742.857142857143,0.6,0.309124483932245
"E_star_vs_p","E_star","p",742.857142857143,0.65,0.308853829485285
"E_star_vs_p","E_star","p",742.857142857143,0.7,0.308630321374324
"E_star_vs_p","E_star","p",742.857142857143,0.75,0.30845188905773
"E_star_vs_p","E_star","p",742.857142857143,0.8,0.308313852744523
"E_star_vs_p","E_star","p",807.142857142857,0.1,0.282207915107875
"E_star_vs_p","E_star","p",807.142857142857,0.15,0.287079696490631
"E_star_vs_p","E_star","p",807.142857142857,0.2,0.291233106932695
"E_star_vs_p","E_star","p",807.142857142857,0.25,0.294067652104181
"E_star_vs_p","E_star","p",807.142857142857,0.3,0.295711099285961
"E_star_vs_p","E_star","p",807.142857142857,0.35,0.296512683045051
"E_star_vs_p","E_star","p",807.142857142857,0.4,0.296800467151562
"E_star_vs_p","E_star","p",807.142857142857,0.45,0.296810293705455
"E_star_vs_p","E_star","p",807.142857142857,0.5,0.296689828603357
"E_star_vs_p","E_star","p",807.142857142857,0.55,0.296523198962502
"E_star_vs_p","E_star","p",807.142857142857,0.6,0.296354443866479
"E_star_vs_p","E_star","p",807.142857142857,0.65,0.296204293937801
"E_star_vs_p","E_star","p",807.142857142857,0.7,0.29608073835826
"E_star_vs_p","E_star","p",807.142857142857,0.75,0.295985202519722
"E_star_vs_p","E_star","p",807.142857142857,0.8,0.295915980267155
"E_star_vs_p","E_star","p",871.428571428572,0.1,0.269291605564713
"E_star_vs_p","E_star","p",871.428571428572,0.15,0.27420106721467
"E_star_vs_p","E_star","p",871.428571428572,0.2,0.278480451741102
"E_star_vs_p","E_star","p",871.428571428572,0.25,0.281502302026627
"E_star_vs_p","E_star","p",871.428571428572,0.3,0.283361344066659
"E_star_vs_p","E_star","p",871.428571428572,0.35,0.284380981520917
"E_star_vs_p","E_star","p",871.428571428572,0.4,0.284872826703353
"E_star_vs_p","E_star","p",871.428571428572,0.45,0.285064473099
"E_star_vs_p","E_star","p",871.428571428572,0.5,0.285101048366154
"E_star_vs_p","E_star","p",871.428571428572,0.55,0.28506745768552
"E_star_vs_p","E_star","p",871.428571428572,0.6,0.285010109687199
"E_star_vs_p","E_star","p",871.428571428572,0.65,0.284952646172302
"E_star_vs_p","E_star","p",871.428571428572,0.7,0.28490595028756
"E_star_vs_p","E_star","p",871.428571428572,0.75,0.284874069603632
"E_star_vs_p","E_star","p",871.428571428572,0.8,0.284857562504433
"E_star_vs_p","E_star","p",935.714285714286,0.1,0.258129427520385
"E_star_vs_p","E_star","p",935.714285714286,0.15,0.263015025378461
"E_star_vs_p","E_star","p",935.714285714286,0.2,0.267345717562853
"E_star_vs_p","E_star","p",935.714285714286,0.25,0.270479732561926
"E_star_vs_p","E_star","p",935.714285714286,0.3,0.272485009359267
"E_star_vs_p","E_star","p",935.714285714286,0.35,0.273661506157121
"E_star_vs_p","E_star","p",935.714285714286,0.4,0.274304899335196
"E_star_vs_p","E_star","p",935.714285714286,0.45,0.274634094168739
"E_star_vs_p","E_star","p",935.714285714286,0.5,0.274790784892917
"E_star_vs_p","E_star","p",935.714285714286,0.55,0.274859608643736
"E_star_vs_p","E_star","p",935.714285714286,0.6,0.27488831950756
"E_star_vs_p","E_star","p",935.714285714286,0.65,0.274902551591111
"E_star_vs_p","E_star","p",935.714285714286,0.7,0.274915296892959
"E_star_vs_p","E_star","p",935.714285714286,0.75,0.274932573083633
"E_star_vs_p","E_star","p",935.714285714286,0.8,0.274956670041626
"E_star_vs_p","E_star","p",1000,0.1,0.248402815756954
"E_star_vs_p","E_star","p",1000,0.15,0.253224375944402
"E_star_vs_p","E_star","p",1000,0.2,0.257555140252487
"E_star_vs_p","E_star","p",1000,0.25,0.260747942741785
"E_star_vs_p","E_star","p",1000,0.3,0.262848965705068
"E_star_vs_p","E_star","p",1000,0.35,0.264137018696523
"E_star_vs_p","E_star","p",1000,0.4,0.264892637160219
"E_star_vs_p","E_star","p",1000,0.45,0.265325977412436
"E_star_vs_p","E_star","p",1000,0.5,0.265574787410543
"E_star_vs_p","E_star","p",1000,0.55,0.265722737319594
"E_star_vs_p","E_star","p",1000,0.6,0.265818200586906
"E_star_vs_p","E_star","p",1000,0.65,0.265888131958356
"E_star_vs_p","E_star","p",1000,0.7,0.265947048019985
"E_star_vs_p","E_star","p",1000,0.75,0.266002445717884
"E_star_vs_p","E_star","p",1000,0.8,0.266057942123124
"a_vs_b","a","b",0.5,0.5,0.813592545676901
"a_vs_b","a","b",0.5,0.75,0.595188905929615
"a_vs_b","a","b",0.5,1,0.441633315073443
"a_vs_b","a","b",0.5,1.25,0.331323483391369
"a_vs_b","a","b",0.5,1.5,0.251120924553016
"a_vs_b","a","b",0.5,1.75,0.192366456737689
"a_vs_b","a","b",0.5,2,0.149059746237024
"a_vs_b","a","b",0.5,2.25,0.116935287850211
"a_vs_b","a","b",0.5,2.5,0.0929312992822968
"a_vs_b","a","b",0.5,2.75,0.0748451320915162
"a_vs_b","a","b",0.5,3,0.0610919056609065
"a_vs_b","a","b",0.5,3.25,0.0505303481697316
"a_vs_b","a","b",0.5,3.5,0.0423367124819469
"a_vs_b","a","b",0.5,3.75,0.0359140571220326
"a_vs_b","a","b",0.5,4,0.0308274444218309
"a_vs_b","a","b",0.75,0.5,0.918509050726678
"a_vs_b","a","b",0.75,0.75,0.720029454707678
"a_vs_b","a","b",0.75,1,0.575280769662615
"a_vs_b","a","b",0.75,1.25,0.46645455206406
"a_vs_b","a","b",0.75,1.5,0.382988944799692
"a_vs_b","a","b",0.75,1.75,0.318081187707999
"a_vs_b","a","b",0.75,2,0.267076948686946
"a_vs_b","a","b",0.75,2.25,0.226651489158681
"a_vs_b","a","b",0.75,2.5,0.194359944381888
"a_vs_b","a","b",0.75,2.75,0.168371312256482
"a_vs_b","a","b",0.75,3,0.147298753348041
"a_vs_b","a","b",0.75,3.25,0.130084062682538
"a_vs_b","a","b",0.75,3.5,0.115915315760321
"a_vs_b","a","b",0.75,3.75,0.104166508471256
"a_vs_b","a","b",0.75,4,0.0943526512826395
"a_vs_b","a","b",1,0.5,0.996600435279651
"a_vs_b","a","b",1,0.75,0.816200322584926
"a_vs_b","a","b",1,1,0.682442636192923
"a_vs_b","a","b",1,1.25,0.579761169036755
"a_vs_b","a","b",1,1.5,0.499030615071608
"a_vs_b","a","b",1,1.75,0.434453001429857
"a_vs_b","a","b",1,2,0.382112309949105
"a_vs_b","a","b",1,2.25,0.339240076772404
"a_vs_b","a","b",1,2.5,0.303809535521578
"a_vs_b","a","b",1,2.75,0.274297562656345
"a_vs_b","a","b",1,3,0.249537362290079
"a_vs_b","a","b",1,3.25,0.228622468153542
"a_vs_b","a","b",1,3.5,0.210841191802239
"a_vs_b","a","b",1,3.75,0.195630099817729
"a_vs_b","a","b",1,4,0.182540010144941
